test_id,adult_males,subadult_males,adult_females,juveniles,pups
1149,2,3,7,6,1
1150,2,4,17,18,4
1151,5,4,34,7,25
1152,5,8,52,13,29
1153,0,2,4,6,0
1154,3,6,17,39,4
1155,3,2,8,7,1
1156,1,6,13,26,2
1157,1,3,12,14,2
1158,3,4,16,12,4
1159,3,3,15,5,11
1160,2,2,19,6,13
1161,1,4,7,7,1
1162,5,3,48,14,24
1163,1,2,10,2,7
1164,1,2,14,20,1
1165,5,6,113,61,28
1166,6,4,37,15,25
1167,1,2,3,7,1
1168,3,3,12,13,1
1169,1,6,23,13,6
1170,3,4,27,25,8
1171,4,4,29,12,18
1172,2,2,9,3,3
1173,1,8,6,47,0
1174,6,5,39,8,21
1175,2,6,16,13,6
1176,0,2,1,2,0
1177,3,3,16,14,1
1178,9,5,44,26,19
1179,0,1,0,2,0
1180,3,4,22,16,9
1181,0,3,2,3,0
1182,10,7,63,9,45
1183,8,7,43,23,17
1184,3,3,9,8,1
1185,1,2,6,5,1
1186,5,3,45,23,4
1187,2,4,9,8,4
1188,4,5,41,39,5
1189,4,4,34,20,16
1190,2,3,11,5,5
1191,3,2,22,12,0
1192,0,0,0,0,0
1193,0,4,4,1,2
1194,3,6,42,38,9
1195,2,6,30,37,7
1196,0,2,8,1,2
1197,1,1,5,6,1
1198,3,2,5,9,1
1199,4,5,45,33,6
1200,1,3,17,5,3
1201,1,3,6,7,0
1202,2,3,8,11,1
1203,2,2,10,9,0
1204,1,3,11,5,5
1205,0,2,1,6,0
1206,3,4,33,32,16
1207,4,3,43,11,23
1208,5,8,66,60,19
1209,3,5,16,16,6
1210,0,1,1,7,0
1211,2,3,15,16,1
1212,2,2,9,3,7
1213,3,1,14,3,3
1214,3,3,13,8,4
1215,2,3,11,6,3
1216,2,4,11,39,0
1217,2,5,31,19,4
1218,1,2,3,1,2
1219,1,5,19,25,4
1220,0,0,1,4,0
1221,1,1,9,7,3
1222,4,2,21,20,7
1223,1,2,2,5,1
1224,1,2,2,8,0
1225,3,7,28,11,10
1226,2,2,13,2,11
1227,1,3,5,6,0
1228,2,3,17,13,0
1229,3,3,21,14,10
1230,1,2,2,6,0
1231,1,3,5,3,3
1232,12,6,144,40,56
1233,4,3,27,2,16
1234,3,3,16,2,11
1235,1,5,5,8,0
1236,11,6,80,9,69
1237,1,3,9,12,0
1238,1,1,4,2,2
1239,2,4,20,18,3
1240,1,4,21,43,0
1241,4,4,15,24,3
1242,2,2,12,6,5
1243,2,3,11,21,1
1244,3,6,17,23,5
1245,0,6,5,4,1
1246,1,2,5,5,2
1247,6,4,42,9,22
1248,2,3,11,2,6
1249,2,3,9,6,5
1250,1,5,25,51,1
1251,1,4,15,13,5
1252,0,4,10,3,3
1253,1,3,7,19,1
1254,5,6,38,31,12
1255,1,2,13,11,2
1256,7,10,54,16,21
1257,1,8,22,124,1
1258,1,2,5,8,1
1259,9,7,78,27,43
1260,5,6,34,2,25
1261,1,4,16,17,2
1262,3,5,30,26,8
1263,3,4,24,10,6
1264,2,5,11,34,0
1265,10,4,65,24,28
1266,1,1,4,6,0
1267,1,2,3,6,0
1268,1,3,21,6,6
1269,1,1,6,4,2
1270,1,3,7,20,2
1271,2,2,8,5,5
1272,3,6,99,45,24
1273,1,2,6,2,5
1274,3,6,35,7,11
1275,3,2,22,2,16
1276,1,1,9,6,1
1277,6,5,46,7,31
1278,5,3,20,11,5
1279,0,2,3,5,0
1280,2,2,15,11,0
1281,3,2,19,9,11
1282,9,3,51,17,29
1283,4,6,47,31,13
1284,4,5,32,20,9
1285,6,3,30,6,22
1286,2,2,13,6,5
1287,2,8,39,107,6
1288,2,4,29,22,1
1289,7,5,59,18,20
1290,1,2,2,3,0
1291,3,2,10,10,4
1292,7,4,36,12,15
1293,1,2,8,17,0
1294,3,4,17,9,5
1295,4,2,44,16,24
1296,2,3,14,8,3
1297,7,3,40,6,30
1298,2,2,10,6,4
1299,1,1,1,5,0
1300,7,4,65,26,22
1301,3,5,39,28,10
1302,1,8,65,92,1
1303,1,6,17,61,0
1304,1,5,4,11,0
1305,7,4,31,13,17
1306,1,2,2,4,0
1307,1,3,8,3,3
1308,1,2,7,7,1
1309,4,5,35,5,22
1310,11,4,74,4,61
1311,1,2,11,5,4
1312,3,2,18,16,0
1313,2,1,9,3,5
1314,1,2,3,4,0
1315,2,6,20,8,7
1316,0,3,7,6,0
1317,2,4,11,11,1
1318,3,5,28,17,13
1319,2,7,30,15,11
1320,0,3,5,2,2
1321,5,3,31,14,11
1322,3,5,15,8,5
1323,1,4,13,14,4
1324,6,7,106,66,26
1325,1,4,6,6,2
1326,10,3,80,10,63
1327,0,2,1,1,0
1328,3,4,19,12,9
1329,2,2,7,6,4
1330,5,5,59,31,21
1331,2,4,16,3,10
1332,1,1,2,5,0
1333,1,1,3,5,0
1334,13,11,217,161,34
1335,1,1,5,6,3
1336,2,4,14,6,6
1337,0,3,1,0,1
1338,3,7,31,62,5
1339,0,2,3,5,1
1340,3,2,11,5,2
1341,4,4,24,15,8
1342,9,6,63,13,33
1343,1,7,56,62,2
1344,0,3,7,3,2
1345,5,7,57,25,14
1346,1,2,11,21,0
1347,0,2,1,0,0
1348,2,3,11,14,0
1349,0,3,2,0,1
1350,19,8,120,26,84
1351,8,4,77,29,38
1352,1,3,5,14,1
1353,3,4,30,14,13
1354,1,2,7,5,2
1355,2,2,8,11,4
1356,1,2,1,4,0
1357,1,3,7,7,0
1358,7,3,62,23,30
1359,1,5,15,16,3
1360,8,5,68,13,40
1361,2,3,16,7,12
1362,4,10,129,139,4
1363,0,2,1,6,0
1364,3,3,36,11,19
1365,0,2,2,1,1
1366,17,7,131,46,78
1367,1,3,5,4,1
1368,2,3,19,6,7
1369,4,10,82,67,20
1370,4,3,26,10,15
1371,1,2,14,4,6
1372,7,4,44,9,17
1373,3,5,33,26,9
1374,7,7,84,36,33
1375,2,2,10,4,7
1376,4,4,29,9,18
1377,5,2,29,6,17
1378,0,2,12,4,1
1379,2,2,5,5,4
1380,2,3,19,8,3
1381,1,2,3,2,1
1382,3,5,20,13,9
1383,0,1,2,2,0
1384,2,3,15,11,0
1385,0,2,2,2,0
1386,1,5,18,24,3
1387,3,2,20,8,7
1388,3,4,31,7,17
1389,7,6,64,4,47
1390,3,2,15,8,7
1391,2,4,13,10,2
1392,0,0,4,2,0
1393,3,3,13,6,6
1394,1,2,7,3,0
1395,2,2,21,17,8
1396,0,5,11,25,0
1397,4,4,26,12,16
1398,2,3,31,9,14
1399,6,8,47,53,11
1400,2,1,17,8,9
1401,0,3,4,1,0
1402,2,4,12,0,8
1403,2,5,12,14,2
1404,1,4,21,17,5
1405,3,3,48,23,18
1406,0,1,1,6,0
1407,1,2,23,8,3
1408,1,3,6,6,2
1409,2,3,10,37,0
1410,2,2,12,8,0
1411,4,6,92,48,10
1412,1,3,3,8,0
1413,2,2,14,8,7
1414,2,8,31,50,10
1415,2,5,98,57,18
1416,8,9,189,157,30
1417,1,2,14,8,4
1418,3,4,14,4,9
1419,9,3,95,4,66
1420,5,6,91,17,35
1421,2,7,46,52,8
1422,2,2,10,2,4
1423,3,4,24,10,14
1424,1,2,5,6,3
1425,1,2,3,8,0
1426,1,1,5,6,1
1427,1,2,5,4,1
1428,2,3,15,10,2
1429,0,1,2,2,1
1430,4,6,105,46,24
1431,3,3,19,6,6
1432,0,2,3,2,1
1433,2,2,9,7,1
1434,1,3,8,4,1
1435,5,3,17,8,8
1436,4,2,19,10,3
1437,1,6,7,7,1
1438,1,2,7,8,0
1439,5,4,37,6,28
1440,3,2,14,15,1
1441,2,2,7,5,4
1442,2,2,13,7,3
1443,1,1,2,4,0
1444,5,3,28,8,19
1445,4,6,46,27,13
1446,3,2,14,6,5
1447,0,4,6,10,2
1448,2,4,6,7,0
1449,9,5,67,23,32
1450,3,8,32,39,9
1451,4,2,40,1,28
1452,0,2,6,7,0
1453,1,2,12,6,6
1454,2,3,15,10,4
1455,0,2,3,3,1
1456,1,3,12,20,2
1457,0,1,1,2,0
1458,1,3,7,2,4
1459,2,2,11,8,0
1460,6,5,47,6,35
1461,8,4,42,12,27
1462,1,1,3,2,1
1463,1,3,9,14,3
1464,8,4,40,15,22
1465,2,2,13,10,0
1466,1,2,4,3,1
1467,3,2,21,5,15
1468,4,9,34,34,12
1469,2,1,10,16,1
1470,0,1,3,4,0
1471,2,2,5,4,2
1472,1,2,5,4,0
1473,3,4,13,7,3
1474,2,3,10,6,4
1475,2,6,16,2,9
1476,1,4,39,43,3
1477,0,2,0,2,0
1478,1,1,8,2,3
1479,6,3,40,8,20
1480,1,3,2,4,1
1481,1,2,12,12,4
1482,1,2,3,1,1
1483,4,5,29,13,8
1484,4,4,29,4,21
1485,5,4,24,10,11
1486,18,6,116,26,72
1487,1,4,17,28,4
1488,5,4,34,4,24
1489,5,7,50,12,22
1490,1,1,7,2,4
1491,3,2,22,6,1
1492,6,5,76,57,21
1493,0,7,41,99,1
1494,8,7,58,70,14
1495,1,4,6,11,1
1496,1,4,9,13,4
1497,12,6,148,26,76
1498,0,1,0,1,0
1499,2,3,16,1,10
1500,3,6,44,63,10
1501,2,4,12,16,2
1502,3,1,25,1,22
1503,2,4,12,7,0
1504,1,2,7,5,3
1505,1,4,10,8,3
1506,1,3,10,5,4
1507,1,1,2,6,0
1508,5,6,52,34,23
1509,3,3,5,13,0
1510,3,4,47,4,32
1511,2,3,9,9,4
1512,3,10,41,45,14
1513,4,11,23,35,5
1514,4,6,31,39,7
1515,5,4,36,20,14
1516,2,2,18,10,9
1517,0,1,0,2,0
1518,6,12,165,110,30
1519,1,1,4,7,0
1520,2,5,22,4,16
1521,2,2,25,9,11
1522,3,4,49,27,20
1523,1,3,8,10,5
1524,4,2,19,10,8
1525,4,4,18,15,6
1526,2,2,13,3,5
1527,2,1,7,6,2
1528,1,2,8,6,0
1529,3,2,18,6,10
1530,6,8,44,63,14
1531,13,5,85,19,50
1532,6,5,56,3,36
1533,1,2,12,5,5
1534,1,5,11,10,2
1535,3,1,16,17,0
1536,1,7,8,21,2
1537,0,2,2,7,0
1538,10,7,113,29,56
1539,6,4,33,9,25
1540,4,3,16,5,12
1541,4,3,21,9,8
1542,3,6,11,12,5
1543,3,8,14,14,6
1544,0,4,4,5,1
1545,6,4,45,15,25
1546,4,7,69,17,34
1547,2,3,21,14,8
1548,1,1,7,3,4
1549,5,7,107,56,13
1550,1,2,5,1,3
1551,1,5,20,27,1
1552,3,7,54,20,19
1553,9,5,46,14,28
1554,3,3,21,7,8
1555,4,3,58,21,33
1556,3,6,33,26,7
1557,2,2,6,7,2
1558,4,8,50,20,27
1559,5,4,34,10,18
1560,9,4,54,6,48
1561,3,4,18,3,13
1562,3,4,29,12,14
1563,2,3,8,13,2
1564,5,4,31,7,18
1565,2,4,8,7,3
1566,6,6,44,21,21
1567,1,2,4,7,0
1568,6,6,60,43,18
1569,1,1,5,0,3
1570,1,3,18,11,3
1571,7,3,45,6,38
1572,3,3,32,5,17
1573,6,3,34,8,21
1574,2,1,11,8,3
1575,0,1,1,4,0
1576,9,4,89,32,46
1577,3,2,11,7,4
1578,2,3,15,8,7
1579,7,4,49,24,18
1580,2,3,23,13,5
1581,1,2,6,5,4
1582,1,3,6,5,0
1583,2,9,23,91,5
1584,6,8,48,41,20
1585,3,9,20,49,7
1586,0,2,2,1,0
1587,8,6,59,17,34
1588,9,5,37,25,17
1589,5,3,41,3,27
1590,1,7,6,34,0
1591,4,3,29,13,4
1592,3,1,23,6,7
1593,2,6,22,33,4
1594,1,2,11,2,7
1595,0,1,1,4,0
1596,1,2,5,3,0
1597,7,6,52,24,21
1598,4,3,17,5,12
1599,1,2,2,4,0
1600,4,6,62,40,15
1601,5,6,44,49,5
1602,13,6,89,4,67
1603,8,13,140,227,34
1604,4,2,31,8,17
1605,1,1,2,5,0
1606,3,3,17,6,6
1607,3,4,17,12,6
1608,1,1,6,10,3
1609,4,4,29,9,17
1610,2,10,11,25,4
1611,4,3,12,19,1
1612,3,1,13,5,10
1613,6,8,53,61,14
1614,4,3,27,21,5
1615,12,6,96,12,60
1616,2,3,12,5,7
1617,2,2,14,6,5
1618,8,4,113,85,35
1619,7,6,81,6,66
1620,7,3,36,10,22
1621,0,3,14,2,4
1622,5,4,36,7,25
1623,2,4,76,55,6
1624,3,10,32,26,4
1625,2,2,3,7,1
1626,1,2,7,2,4
1627,2,2,10,7,3
1628,2,2,3,7,1
1629,1,1,2,11,0
1630,2,3,5,7,2
1631,2,2,5,11,1
1632,1,2,5,3,1
1633,0,2,1,3,0
1634,2,2,8,5,2
1635,1,5,14,15,0
1636,2,6,41,25,8
1637,1,3,6,5,4
1638,3,2,20,9,11
1639,4,6,49,65,12
1640,2,2,5,6,2
1641,11,5,74,10,50
1642,4,4,15,6,10
1643,1,3,3,9,0
1644,1,3,3,3,1
1645,2,2,19,6,8
1646,2,2,36,7,15
1647,9,6,67,21,39
1648,1,2,5,3,3
1649,1,3,21,28,1
1650,1,2,13,8,5
1651,2,7,21,19,1
1652,0,2,3,2,0
1653,3,7,33,41,9
1654,1,1,8,8,1
1655,2,3,10,9,1
1656,3,4,22,9,13
1657,3,3,23,5,15
1658,1,2,12,4,5
1659,2,3,14,4,1
1660,3,3,32,16,14
1661,3,2,25,14,0
1662,2,3,23,18,8
1663,1,2,14,8,7
1664,4,2,15,10,4
1665,2,3,12,6,4
1666,3,2,15,5,9
1667,1,5,19,32,2
1668,1,2,2,8,0
1669,2,3,19,7,13
1670,2,2,24,6,14
1671,2,3,18,18,2
1672,1,4,19,7,7
1673,0,0,0,1,0
1674,6,5,39,26,15
1675,1,2,9,8,1
1676,2,7,14,22,2
1677,5,4,68,46,17
1678,1,2,7,5,0
1679,1,1,5,10,0
1680,1,5,8,35,0
1681,3,8,39,58,8
1682,4,4,22,9,12
1683,7,4,32,9,17
1684,6,5,49,8,28
1685,2,4,32,20,6
1686,2,11,160,443,1
1687,5,6,48,8,27
1688,0,1,0,3,0
1689,2,4,16,5,6
1690,1,6,41,54,2
1691,1,4,23,19,3
1692,1,5,16,23,0
1693,1,2,20,12,4
1694,1,2,8,5,3
1695,4,1,14,4,4
1696,1,2,5,3,1
1697,3,2,22,15,4
1698,2,4,5,2,4
1699,2,3,15,1,10
1700,5,3,18,16,6
1701,5,5,49,39,11
1702,2,1,9,5,3
1703,1,3,11,2,7
1704,5,4,40,16,19
1705,0,5,7,5,3
1706,2,3,6,6,2
1707,2,3,9,4,6
1708,8,3,78,13,49
1709,12,10,166,213,48
1710,2,2,13,9,1
1711,1,3,13,8,2
1712,5,3,35,6,24
1713,2,8,53,108,4
1714,0,2,5,14,0
1715,4,2,51,18,26
1716,1,2,13,7,2
1717,0,9,5,12,0
1718,2,2,3,4,0
1719,14,8,213,172,39
1720,2,3,17,9,9
1721,1,2,7,3,0
1722,6,5,118,58,29
1723,3,5,49,12,18
1724,1,3,4,4,1
1725,2,1,6,5,1
1726,0,2,0,4,0
1727,0,9,2,24,0
1728,5,3,31,17,6
1729,3,2,15,7,10
1730,0,4,8,10,1
1731,2,3,18,2,11
1732,5,3,30,5,24
1733,5,5,55,55,13
1734,8,4,66,31,19
1735,4,3,20,3,15
1736,10,3,78,28,42
1737,2,4,17,12,4
1738,1,2,8,5,1
1739,1,4,11,14,1
1740,9,9,123,107,33
1741,13,4,117,6,83
1742,4,2,20,8,12
1743,0,2,1,0,0
1744,1,2,4,7,1
1745,5,2,20,8,12
1746,14,7,113,23,77
1747,1,5,6,8,1
1748,2,2,6,3,2
1749,13,6,72,21,45
1750,2,5,23,30,4
1751,1,2,4,5,0
1752,7,5,39,13,25
1753,2,3,13,8,3
1754,4,3,18,7,8
1755,2,1,14,10,5
1756,3,3,12,6,5
1757,3,8,50,19,21
1758,1,3,7,6,5
1759,1,4,5,15,0
1760,8,7,55,59,16
1761,15,6,131,8,103
1762,1,2,5,6,1
1763,4,3,20,4,13
1764,8,5,161,26,72
1765,0,3,9,6,3
1766,1,3,5,8,0
1767,0,3,7,5,0
1768,3,3,13,5,6
1769,4,4,24,14,13
1770,1,1,3,5,0
1771,2,4,14,7,2
1772,1,3,12,2,2
1773,8,4,67,3,56
1774,0,3,29,21,2
1775,5,4,26,7,20
1776,3,1,15,4,8
1777,2,2,19,15,4
1778,1,2,13,5,0
1779,10,8,95,51,42
1780,4,2,17,4,13
1781,5,3,33,6,29
1782,0,4,8,11,2
1783,4,3,36,20,16
1784,2,1,5,3,2
1785,6,5,45,9,30
1786,2,3,8,9,1
1787,6,4,34,12,19
1788,5,4,50,9,27
1789,2,2,40,15,13
1790,0,2,2,6,1
1791,4,3,30,5,18
1792,0,8,10,2,4
1793,3,2,26,15,8
1794,4,5,28,16,11
1795,1,3,5,1,3
1796,3,4,24,12,4
1797,1,4,12,5,8
1798,3,7,54,47,12
1799,1,4,8,14,2
1800,4,3,23,16,8
1801,3,4,36,19,9
1802,1,3,13,2,6
1803,10,7,102,5,76
1804,4,5,24,5,16
1805,1,5,5,19,1
1806,3,5,21,21,6
1807,3,3,29,7,15
1808,7,6,44,26,15
1809,1,3,3,7,0
1810,19,7,147,33,102
1811,1,1,3,3,0
1812,1,2,5,4,0
1813,3,7,49,40,7
1814,4,4,33,4,22
1815,4,4,65,23,21
1816,4,5,54,44,9
1817,2,2,16,7,10
1818,6,11,145,124,12
1819,2,3,16,6,6
1820,10,3,51,17,17
1821,1,5,5,2,2
1822,6,4,43,5,30
1823,0,2,2,5,0
1824,1,5,12,10,4
1825,2,4,16,12,5
1826,3,2,21,12,13
1827,1,4,4,6,1
1828,0,2,2,2,0
1829,3,9,33,44,4
1830,1,9,13,90,2
1831,13,4,78,6,62
1832,1,4,5,6,2
1833,1,1,8,3,2
1834,1,2,12,5,2
1835,2,2,7,2,3
1836,0,2,5,3,0
1837,0,5,3,12,0
1838,3,3,9,12,1
1839,5,3,27,10,10
1840,2,8,17,17,2
1841,1,2,5,4,4
1842,3,3,18,5,13
1843,7,10,88,72,27
1844,3,6,33,26,9
1845,0,2,2,2,0
1846,1,1,15,5,0
1847,8,4,45,4,35
1848,2,4,21,4,15
1849,1,3,14,17,1
1850,1,4,7,10,0
1851,5,5,44,28,14
1852,3,3,12,18,0
1853,13,5,110,21,74
1854,0,0,1,2,1
1855,3,3,34,2,27
1856,6,6,73,24,27
1857,4,3,25,11,10
1858,4,9,43,47,13
1859,3,3,23,6,12
1860,3,2,24,18,5
1861,2,1,9,5,2
1862,3,3,24,14,10
1863,1,3,8,6,1
1864,8,4,38,14,19
1865,3,3,16,5,8
1866,6,3,42,11,29
1867,2,4,12,16,2
1868,0,1,3,3,0
1869,2,3,10,11,2
1870,3,3,15,15,5
1871,0,1,5,1,4
1872,8,3,65,26,38
1873,0,2,5,6,0
1874,1,1,2,7,1
1875,10,7,77,6,54
1876,3,5,18,19,6
1877,3,2,19,4,12
1878,2,6,17,13,5
1879,1,3,22,12,3
1880,3,3,16,4,7
1881,7,4,33,13,21
1882,4,6,29,13,16
1883,1,3,8,8,1
1884,3,3,19,3,15
1885,2,2,31,4,17
1886,1,4,7,9,0
1887,1,4,8,3,5
1888,1,6,54,37,3
1889,6,4,44,7,29
1890,1,1,6,5,2
1891,2,1,11,4,2
1892,25,7,195,14,158
1893,10,5,53,27,22
1894,3,3,10,6,7
1895,12,6,89,9,76
1896,1,2,14,10,6
1897,0,3,8,10,2
1898,3,3,13,14,3
1899,1,5,11,17,1
1900,2,3,61,26,14
1901,1,2,4,3,0
1902,2,3,10,10,2
1903,3,7,43,22,16
1904,0,2,5,3,2
1905,2,3,15,11,5
1906,2,4,11,10,3
1907,1,1,11,7,4
1908,6,2,34,12,23
1909,2,2,8,5,0
1910,2,2,8,8,0
1911,5,4,17,12,11
1912,3,4,18,13,9
1913,2,4,9,9,3
1914,4,4,21,7,13
1915,13,6,110,24,67
1916,1,1,11,7,1
1917,3,2,49,30,0
1918,0,2,5,7,0
1919,6,9,73,70,27
1920,2,5,8,16,0
1921,1,1,7,2,3
1922,2,11,7,35,0
1923,2,3,19,10,0
1924,3,3,24,5,12
1925,0,1,4,6,0
1926,1,2,16,4,0
1927,3,2,22,5,12
1928,1,5,24,20,6
1929,1,3,7,7,2
1930,4,4,21,10,10
1931,2,2,6,10,0
1932,5,4,29,5,20
1933,7,5,78,32,36
1934,5,6,113,63,30
1935,2,5,9,12,2
1936,1,2,4,2,1
1937,2,3,20,13,2
1938,0,1,2,6,0
1939,3,10,34,123,8
1940,3,5,13,2,9
1941,4,5,23,42,7
1942,2,2,13,5,2
1943,3,5,41,29,11
1944,0,2,3,5,0
1945,0,1,2,1,0
1946,9,5,146,34,63
1947,2,2,14,7,3
1948,0,2,3,2,0
1949,6,7,151,110,20
1950,3,3,20,7,10
1951,2,2,12,7,3
1952,11,4,73,13,57
1953,1,3,7,7,1
1954,3,8,59,37,14
1955,1,1,4,1,1
1956,3,4,26,13,14
1957,4,3,16,11,3
1958,5,3,43,7,37
1959,4,5,55,61,14
1960,1,5,11,35,0
1961,3,4,27,28,7
1962,5,4,24,12,13
1963,1,2,3,8,0
1964,7,8,54,77,17
1965,1,2,18,14,4
1966,8,4,38,13,23
1967,5,8,38,38,17
1968,12,7,101,11,61
1969,2,3,8,3,5
1970,3,5,13,8,5
1971,1,0,1,2,0
1972,1,3,4,4,1
1973,1,1,3,8,1
1974,6,4,33,17,15
1975,5,5,44,26,16
1976,19,5,154,9,126
1977,5,2,51,4,31
1978,0,2,2,1,1
1979,1,12,22,199,1
1980,2,2,18,12,4
1981,4,7,74,34,18
1982,1,1,6,5,1
1983,0,4,3,2,0
1984,1,3,8,8,1
1985,1,2,10,18,1
1986,4,4,14,11,6
1987,2,1,7,5,0
1988,1,3,9,13,1
1989,6,3,46,15,23
1990,0,1,6,4,0
1991,1,1,6,5,2
1992,1,2,5,3,0
1993,2,4,7,26,1
1994,2,2,9,3,6
1995,0,1,2,4,1
1996,2,3,27,17,6
1997,9,5,65,10,34
1998,3,4,16,6,7
1999,1,1,6,3,1
2000,0,1,8,4,3
2001,2,1,9,8,7
2002,1,2,9,7,5
2003,0,0,0,5,0
2004,1,1,13,20,0
2005,4,2,21,5,15
2006,1,2,13,2,5
2007,3,2,24,4,14
2008,3,2,35,28,7
2009,3,7,35,35,5
2010,2,3,15,6,7
2011,1,3,5,9,0
2012,2,2,16,6,9
2013,5,4,32,20,10
2014,1,2,3,2,2
2015,2,5,12,9,2
2016,6,10,153,196,19
2017,1,2,9,4,4
2018,2,6,16,18,2
2019,3,6,22,34,3
2020,2,2,11,2,7
2021,2,3,8,5,1
2022,1,3,5,16,0
2023,2,2,8,4,2
2024,4,5,29,7,18
2025,3,4,11,7,3
2026,4,4,48,24,13
2027,4,5,22,18,12
2028,1,5,21,45,1
2029,3,4,19,10,10
2030,3,5,25,17,8
2031,2,4,7,4,6
2032,13,7,113,6,92
2033,2,2,16,3,8
2034,3,2,15,10,1
2035,5,3,25,7,13
2036,4,2,21,8,14
2037,1,3,9,1,5
2038,8,7,119,94,34
2039,3,1,8,8,1
2040,2,3,8,4,1
2041,0,1,0,1,0
2042,1,2,6,7,1
2043,4,4,33,5,25
2044,2,1,10,6,2
2045,3,3,13,23,2
2046,2,3,5,7,2
2047,10,7,133,38,59
2048,3,6,55,39,5
2049,4,4,23,8,14
2050,19,8,126,10,96
2051,8,6,66,42,33
2052,1,2,11,9,0
2053,2,2,10,4,5
2054,3,2,14,9,3
2055,6,6,28,23,18
2056,0,2,5,6,0
2057,11,7,108,20,61
2058,6,11,100,133,13
2059,2,3,16,3,13
2060,3,4,19,8,8
2061,2,5,13,10,0
2062,5,5,37,7,16
2063,1,3,5,9,0
2064,1,4,7,4,2
2065,3,3,14,8,5
2066,3,5,48,9,26
2067,2,4,17,6,7
2068,1,3,5,10,0
2069,2,7,15,27,3
2070,1,4,11,9,2
2071,0,1,4,3,1
2072,8,6,45,14,28
2073,2,2,4,5,0
2074,3,5,39,38,11
2075,1,3,21,4,5
2076,3,1,16,9,0
2077,2,3,12,6,4
2078,0,9,2,25,0
2079,1,2,11,8,1
2080,1,2,5,5,2
2081,0,3,8,1,3
2082,4,3,35,38,0
2083,1,2,8,1,4
2084,3,3,11,11,2
2085,8,4,46,18,28
2086,2,2,12,7,5
2087,1,1,8,6,3
2088,1,5,6,4,0
2089,3,2,42,26,0
2090,5,5,41,31,21
2091,8,8,131,40,43
2092,2,5,11,9,3
2093,3,1,14,8,7
2094,3,6,10,21,2
2095,4,5,31,20,10
2096,4,4,45,30,5
2097,4,2,26,8,15
2098,2,3,10,3,1
2099,2,1,3,6,0
2100,3,5,25,38,5
2101,2,3,12,12,1
2102,1,5,23,15,7
2103,3,7,32,56,4
2104,2,2,12,17,0
2105,2,4,9,18,3
2106,2,5,26,19,9
2107,9,4,46,8,31
2108,1,2,10,15,1
2109,3,4,32,14,10
2110,7,3,54,19,30
2111,1,3,5,6,0
2112,4,10,44,69,6
2113,2,2,12,6,1
2114,5,4,36,10,18
2115,0,2,2,2,0
2116,1,4,11,12,0
2117,4,3,19,24,5
2118,2,2,27,22,0
2119,3,3,28,17,0
2120,3,3,18,4,10
2121,5,3,29,8,20
2122,3,3,18,18,5
2123,3,3,16,6,11
2124,3,4,22,22,3
2125,1,2,7,4,1
2126,13,9,108,37,69
2127,11,4,83,14,63
2128,5,8,94,116,18
2129,1,2,12,8,0
2130,10,6,101,9,44
2131,1,2,10,9,4
2132,0,0,0,4,0
2133,4,3,26,18,3
2134,2,3,11,9,1
2135,1,4,17,17,2
2136,3,3,8,6,3
2137,5,6,37,33,10
2138,4,11,114,123,7
2139,2,3,7,5,2
2140,1,2,3,4,0
2141,7,4,59,4,46
2142,1,2,35,15,4
2143,3,9,69,59,15
2144,5,6,44,43,11
2145,1,3,46,26,7
2146,2,3,6,4,0
2147,2,3,22,11,6
2148,2,2,13,14,2
2149,3,4,24,16,5
2150,5,4,41,8,24
2151,2,2,17,5,11
2152,2,4,25,11,8
2153,2,2,10,7,5
2154,0,2,6,2,3
2155,5,4,31,3,24
2156,0,1,1,0,0
2157,1,3,15,5,5
2158,1,8,29,32,0
2159,0,2,2,0,1
2160,1,2,9,2,4
2161,2,2,26,9,0
2162,3,3,17,17,3
2163,1,1,6,4,0
2164,2,2,27,9,12
2165,3,3,20,14,6
2166,2,3,9,7,5
2167,4,7,39,8,24
2168,1,2,7,2,5
2169,1,3,2,20,0
2170,2,1,15,8,5
2171,3,3,22,23,2
2172,6,4,47,14,25
2173,1,4,9,5,4
2174,2,6,28,32,2
2175,1,5,3,22,0
2176,12,3,79,6,71
2177,1,3,12,13,1
2178,2,3,12,3,6
2179,1,4,8,8,3
2180,0,1,0,3,0
2181,3,4,25,10,9
2182,3,3,15,11,5
2183,0,5,30,20,3
2184,2,6,26,28,1
2185,2,2,18,7,6
2186,2,3,61,26,12
2187,1,2,6,12,0
2188,2,3,15,1,13
2189,2,3,18,17,6
2190,2,1,6,3,1
2191,6,5,82,36,34
2192,2,3,13,9,3
2193,0,0,0,1,0
2194,2,8,24,16,7
2195,1,4,6,15,0
2196,5,3,40,7,24
2197,1,2,9,6,4
2198,2,3,11,9,6
2199,1,3,15,8,7
2200,2,2,20,6,11
2201,1,4,20,22,4
2202,3,4,11,8,7
2203,2,1,12,10,0
2204,2,2,11,5,5
2205,0,1,4,6,0
2206,1,5,7,7,0
2207,1,2,4,4,2
2208,3,3,16,5,11
2209,2,1,11,7,0
2210,1,3,22,10,0
2211,7,4,70,16,44
2212,1,2,5,10,1
2213,1,2,8,2,4
2214,1,6,10,19,1
2215,1,3,16,16,2
2216,1,1,5,6,1
2217,2,4,10,15,1
2218,5,9,94,112,5
2219,3,2,9,11,4
2220,7,4,35,28,11
2221,13,12,212,51,92
2222,1,2,13,10,1
